code,name,mhdi
16040,Indaparapeo,0.648679489
16041,Irimbo,0.6493377
16042,Ixtlán,0.674695087
16043,Jacona,0.689720421
16044,Jiménez,0.704686254
16045,Jiquilpan,0.736439748
16046,Juárez,0.692852721
16047,Jungapeo,0.617717236
16048,Lagunillas,0.662972851
16049,Madero,0.590008281
16050,Maravatío,0.658037659
16051,Marcos Castellanos,0.732948722
16052,Lázaro Cárdenas,0.752791556
16053,Morelia,0.799748427
16054,Morelos,0.664490682
16055,Múgica,0.624208431
16056,Nahuatzen,0.593326785
16057,Nocupétaro,0.51118701
16058,Nuevo Parangaricutiro,0.679615976
16059,Nuevo Urecho,0.594183686
16060,Numarán,0.708788168
16061,Ocampo,0.602039979
16062,Pajacuarán,0.641259177
16063,Panindícuaro,0.60057133
16064,Parácuaro,0.577063917
16065,Paracho,0.646742517
16066,Pátzcuaro,0.685885316
16067,Penjamillo,0.633269663
16068,Peribán,0.69285217
16069,La Piedad,0.742839008
16070,Purépero,0.718426476
16071,Puruándiro,0.66743435
16072,Queréndaro,0.656951616
16073,Quiroga,0.671305798
16074,Cojumatlán de Régules,0.651869383
16075,Los Reyes,0.676924092
16076,Sahuayo,0.7297924
16077,San Lucas,0.59652582
16078,Santa Ana Maya,0.644322986
16079,Salvador Escalante,0.622396976
16080,Senguio,0.625108338
16081,Susupuato,0.504004081
16082,Tacámbaro,0.653202338
16083,Tancítaro,0.602524686
16084,Tangamandapio,0.630955945
16085,Tangancícuaro,0.676360739
16086,Tanhuato,0.677883048
16087,Taretan,0.681391105
16088,Tarímbaro,0.774087161
16089,Tepalcatepec,0.644515733
16090,Tingambato,0.669371245
16091,Tingüindín,0.707493108
16092,Tiquicheo de Nicolás Romero,0.516963623
16093,Tlalpujahua,0.624954745
16094,Tlazazalca,0.632864468
16095,Tocumbo,0.660411254
16096,Tumbiscatío,0.529499416
16097,Turicato,0.526286015
16098,Tuxpan,0.649840414
16099,Tuzantla,0.529307714
16100,Tzintzuntzan,0.668537792
16101,Tzitzio,0.530991231
16102,Uruapan,0.716039342
16103,Venustiano Carranza,0.73664467
16104,Villamar,0.674955731
16105,Vista Hermosa,0.670385474
16106,Yurécuaro,0.691924591
16107,Zacapu,0.760300555
16108,Zamora,0.727825297
16109,Zináparo,0.68060688
16110,Zinapécuaro,0.700012227
16111,Ziracuaretiro,0.62430451
16112,Zitácuaro,0.68158944
16113,José Sixto Verduzco,0.675033019
17001,Amacuzac,0.675714902
17002,Atlatlahucan,0.724808255
17003,Axochiapan,0.689654796
17004,Ayala,0.699097895
17005,Coatlán del Río,0.660016727
17006,Cuautla,0.754024651
17007,Cuernavaca,0.84455442
17008,Emiliano Zapata,0.776700423
17009,Huitzilac,0.739519101
17010,Jantetelco,0.69556944
17011,Jiutepec,0.811413015
17012,Jojutla,0.778518278
17013,Jonacatepec,0.731586934
17014,Mazatepec,0.765082884
17015,Miacatlán,0.654173739
17016,Ocuituco,0.68286662
17017,Puente de Ixtla,0.682665487
17018,Temixco,0.715554816
17019,Tepalcingo,0.652570358
17020,Tepoztlán,0.725904851
17021,Tetecala,0.698847332
17022,Tetela del Volcán,0.653140447
17023,Tlalnepantla,0.635032409
17024,Tlaltizapán,0.714462154
17025,Tlaquiltenango,0.698789292
17026,Tlayacapan,0.735552805
17027,Totolapan,0.633231107
17028,Xochitepec,0.714383803
17029,Yautepec,0.721616182
17030,Yecapixtla,0.688827078
17031,Zacatepec,0.793185205
17032,Zacualpan,0.634959375
17033,Temoac,0.681217582
18001,Acaponeta,0.740959749
18002,Ahuacatlán,0.713741827
18003,Amatlán de Cañas,0.717582949
18004,Compostela,0.739373094
18005,Huajicori,0.53594275
18006,Ixtlán del Río,0.75937574
18007,Jala,0.699171156
18008,Xalisco,0.7984574
18009,Del Nayar,0.313925106
18010,Rosamorada,0.684481589
18011,Ruíz,0.646722588
18012,San Blas,0.680864593
18013,San Pedro Lagunillas,0.743191599
18014,Santa María del Oro,0.662636352
18015,Santiago Ixcuintla,0.677953665
18016,Tecuala,0.741015761
18017,Tepic,0.805652378
18018,Tuxpan,0.721144703
18019,La Yesca,0.508778967
18020,Bahía de Banderas,0.767372935
19001,Abasolo,0.708562091
19002,Agualeguas,0.750294838
19003,Los Aldamas,0.697306422
19004,Allende,0.762735038
19005,Anáhuac,0.741799422
19006,Apodaca,0.818731622
19007,Aramberri,0.645112591
19008,Bustamante,0.707507483
19009,Cadereyta Jiménez,0.770129543
19010,Carmen,0.78777817
19011,Cerralvo,0.756113421
19012,Ciénega de Flores,0.742667897
19013,China,0.731096105
19014,Dr. Arroyo,0.610517602
19015,Dr. Coss,0.681187061
19016,Dr. González,0.711890668
19017,Galeana,0.656375291
19018,García,0.746481699
19019,San Pedro Garza García,0.856112905
19020,Gral. Bravo,0.741863344
19021,Gral. Escobedo,0.791137103
19022,Gral. Terán,0.745328782
19023,Gral. Treviño,0.708911365
19024,Gral. Zaragoza,0.55821942
19025,Gral. Zuazua,0.751537836
19026,Guadalupe,0.807375825
19027,Los Herreras,0.711009222
19028,Higueras,0.723109839
19029,Hualahuises,0.755642124
19030,Iturbide,0.668509971
19031,Juárez,0.768189579
19032,Lampazos de Naranjo,0.725541125
19033,Linares,0.743117708
19034,Marín,0.77318935
19035,Melchor Ocampo,0.799420206
19036,Mier y Noriega,0.603194882
19037,Mina,0.685551007
19038,Montemorelos,0.753275128
19039,Monterrey,0.821938212
19040,Parás,0.786915641
19041,Pesquería,0.679704264
19042,Los Ramones,0.712629436
19043,Rayones,0.613383821
19044,Sabinas Hidalgo,0.799198125
19045,Salinas Victoria,0.666013685
19046,San Nicolás de los Garza,0.870533127
19047,Hidalgo,0.719234152
19048,Santa Catarina,0.800707991
19049,Santiago,0.800218868
19050,Vallecillo,0.682859774
19051,Villaldama,0.76236441
20001,Abejones,0.454488371
20002,Acatlán de Pérez Figueroa,0.582705724
20003,Asunción Cacalotepec,0.51484257
20004,Asunción Cuyotepeji,0.658954581
20005,Asunción Ixtaltepec,0.701406419
20006,Asunción Nochixtlán,0.67697815
20007,Asunción Ocotlán,0.509579304
20008,Asunción Tlacolulita,0.638703995
20009,Ayotzintepec,0.582812611
20010,El Barrio de la Soledad,0.72608806
20011,Calihualá,0.568015622
20012,Candelaria Loxicha,0.502475925
20013,Ciénega de Zimatlán,0.698875503
20014,Ciudad Ixtepec,0.753246331
20015,Coatecas Altas,0.46541711
20016,Coicoyán de las Flores,0.363373308
20017,La Compañía,0.52740567
20018,Concepción Buenavista,0.567458812
20019,Concepción Pápalo,0.55843487
20020,Constancia del Rosario,0.554404944
20021,Cosolapa,0.645299535
20022,Cosoltepec,0.637840433
20023,Cuilápam de Guerrero,0.665873789
20024,Cuyamecalco Villa de Zaragoza,0.501152803
20025,Chahuites,0.619751448
20026,Chalcatongo de Hidalgo,0.581029855
20027,Chiquihuitlán de Benito Juárez,0.470713276
20028,Heroica Ciudad de Ejutla de Crespo,0.593064108
20029,Eloxochitlán de Flores Magón,0.442416961
20030,El Espinal,0.823419973
20031,Tamazulápam del Espíritu Santo,0.515412233
20032,Fresnillo de Trujano,0.54626493
20033,Guadalupe Etla,0.741404985
20034,Guadalupe de Ramírez,0.639917266
20035,Guelatao de Juárez,0.839340001
20036,Guevea de Humboldt,0.535967457
20037,Mesones Hidalgo,0.502971307
20038,Villa Hidalgo,0.63925791
20039,Heroica Ciudad de Huajuapan de León,0.745486657
20040,Huautepec,0.442096587
20041,Huautla de Jiménez,0.53537542
20042,Ixtlán de Juárez,0.627754064
20043,Heroica Ciudad de Juchitán de Zaragoza,0.694236244
20044,Loma Bonita,0.645968003
20045,Magdalena Apasco,0.778011584
20046,Magdalena Jaltepec,0.570527162
20047,Santa Magdalena Jicotlán,0.742012468
20048,Magdalena Mixtepec,0.485363717
20049,Magdalena Ocotlán,0.609868486
20050,Magdalena Peñasco,0.472622591
20051,Magdalena Teitipac,0.489880106
20052,Magdalena Tequisistlán,0.712194381
20053,Magdalena Tlacotepec,0.669489275
20054,Magdalena Zahuatlán,0.608225354
20055,Mariscala de Juárez,0.614262076
20056,Mártires de Tacubaya,0.617543068
20057,Matías Romero Avendaño,0.686844505
20058,Mazatlán Villa de Flores,0.483635025
20059,Miahuatlán de Porfirio Díaz,0.61948435
20060,Mixistlán de la Reforma,0.536849821
20061,Monjas,0.505886926
20062,Natividad,0.639382262
20063,Nazareno Etla,0.788998972
20064,Nejapa de Madero,0.606947657
20065,Ixpantepec Nieves,0.506290015
20066,Santiago Niltepec,0.622868983
20067,Oaxaca de Juárez,0.79935133
20068,Ocotlán de Morelos,0.676550035
20069,La Pe,0.504055744
20070,Pinotepa de Don Luis,0.54362835
20071,Pluma Hidalgo,0.535663996
20072,San José del Progreso,0.532170107
20073,Putla Villa de Guerrero,0.64822612
20074,Santa Catarina Quioquitani,0.587788964
20075,Reforma de Pineda,0.687031546
20076,La Reforma,0.638966965
20077,Reyes Etla,0.713800353
20078,Rojas de Cuauhtémoc,0.728414369
20079,Salina Cruz,0.752033451
20080,San Agustín Amatengo,0.585228458
20081,San Agustín Atenango,0.544037154
20082,San Agustín Chayuco,0.606125139
20083,San Agustín de las Juntas,0.698917595
20084,San Agustín Etla,0.76184188
20085,San Agustín Loxicha,0.481546914
20086,San Agustín Tlacotepec,0.588638237
20087,San Agustín Yatareni,0.675143678
20088,San Andrés Cabecera Nueva,0.53227209
20089,San Andrés Dinicuiti,0.606343409
20090,San Andrés Huaxpaltepec,0.631783275
20091,San Andrés Huayápam,0.819570772
20092,San Andrés Ixtlahuaca,0.650900672
20093,San Andrés Lagunas,0.644266318
20094,San Andrés Nuxiño,0.495209524
20095,San Andrés Paxtlán,0.466617035
20096,San Andrés Sinaxtla,0.724914422
20097,San Andrés Solaga,0.584713042
20098,San Andrés Teotilálpam,0.511287126
20099,San Andrés Tepetlapa,0.524250457
20100,San Andrés Yaá,0.505379173
20101,San Andrés Zabache,0.532876115
20102,San Andrés Zautla,0.716647145
20103,San Antonino Castillo Velasco,0.609840272
20104,San Antonino el Alto,0.529900257
20105,San Antonino Monte Verde,0.507036478
20106,San Antonio Acutla,0.579529062
20107,San Antonio de la Cal,0.726731936
20108,San Antonio Huitepec,0.553569436
20109,San Antonio Nanahuatípam,0.728169277
20110,San Antonio Sinicahua,0.475094174
20111,San Antonio Tepetlapa,0.509928412
20112,San Baltazar Chichicápam,0.589692923
20113,San Baltazar Loxicha,0.548689696
20114,San Baltazar Yatzachi el Bajo,0.501485231
20115,San Bartolo Coyotepec,0.769001197
20116,San Bartolomé Ayautla,0.429338798
20117,San Bartolomé Loxicha,0.525047106
20118,San Bartolomé Quialana,0.548898917
20119,San Bartolomé Yucuañe,0.557960686
20120,San Bartolomé Zoogocho,0.64262485
20121,San Bartolo Soyaltepec,0.625958825
20122,San Bartolo Yautepec,0.682719762
20123,San Bernardo Mixtepec,0.571509395
20124,San Blas Atempa,0.559006067
20125,San Carlos Yautepec,0.529357729
20126,San Cristóbal Amatlán,0.501597624
20127,San Cristóbal Amoltepec,0.488527093
20128,San Cristóbal Lachirioag,0.632464447
20129,San Cristóbal Suchixtlahuaca,0.678501559
20130,San Dionisio del Mar,0.547758895
20131,San Dionisio Ocotepec,0.559042266
20132,San Dionisio Ocotlán,0.655892886
20133,San Esteban Atatlahuca,0.494498069
20134,San Felipe Jalapa de Díaz,0.494166377
20135,San Felipe Tejalápam,0.620875529
20136,San Felipe Usila,0.54900743
20137,San Francisco Cahuacuá,0.532648251
20138,San Francisco Cajonos,0.707819683
20139,San Francisco Chapulapa,0.445408639
20140,San Francisco Chindúa,0.619536442
20141,San Francisco del Mar,0.591521503
20142,San Francisco Huehuetlán,0.561511077
20143,San Francisco Ixhuatán,0.683012764
20144,San Francisco Jaltepetongo,0.584129947
20145,San Francisco Lachigoló,0.733785747
20146,San Francisco Logueche,0.451843724
20147,San Francisco Nuxaño,0.567111268
20148,San Francisco Ozolotepec,0.477437923
20149,San Francisco Sola,0.54483957
20150,San Francisco Telixtlahuaca,0.685795657
20151,San Francisco Teopan,0.634118775
20152,San Francisco Tlapancingo,0.495581702
20153,San Gabriel Mixtepec,0.559079084
20154,San Ildefonso Amatlán,0.528118676
20155,San Ildefonso Sola,0.498525829
20156,San Ildefonso Villa Alta,0.635824495
20157,San Jacinto Amilpas,0.805503961
20158,San Jacinto Tlacotepec,0.479388628
20159,San Jerónimo Coatlán,0.519304086
20160,San Jerónimo Silacayoapilla,0.552024437
20161,San Jerónimo Sosola,0.552139626
20162,San Jerónimo Taviche,0.516221204
20163,San Jerónimo Tecóatl,0.559222199
20164,San Jorge Nuchita,0.533733714
20165,San José Ayuquila,0.538616258
20166,San José Chiltepec,0.630215572
20167,San José del Peñasco,0.52426793
20168,San José Estancia Grande,0.552453605
20169,San José Independencia,0.490128508
20170,San José Lachiguiri,0.446731251
20171,San José Tenango,0.413300475
20172,San Juan Achiutla,0.658976407
20173,San Juan Atepec,0.577117113
20174,Ánimas Trujano,0.758054188
20175,San Juan Bautista Atatlahuca,0.584398288
20176,San Juan Bautista Coixtlahuaca,0.604482314
20177,San Juan Bautista Cuicatlán,0.627688636
20178,San Juan Bautista Guelache,0.760291388
20179,San Juan Bautista Jayacatlán,0.598410717
20180,San Juan Bautista Lo de Soto,0.615580764
20181,San Juan Bautista Suchitepec,0.556838654
20182,San Juan Bautista Tlacoatzintepec,0.50033716
20183,San Juan Bautista Tlachichilco,0.564550705
20184,San Juan Bautista Tuxtepec,0.703366096
20185,San Juan Cacahuatepec,0.649767269
20186,San Juan Cieneguilla,0.630843202
20187,San Juan Coatzóspam,0.45490913
20188,San Juan Colorado,0.547643538
20189,San Juan Comaltepec,0.471710152
20190,San Juan Cotzocón,0.576093905
20191,San Juan Chicomezúchil,0.580915407
20192,San Juan Chilateca,0.776122727
20193,San Juan del Estado,0.672606289
20194,San Juan del Río,0.720130656
20195,San Juan Diuxi,0.457927226
20196,San Juan Evangelista Analco,0.694864749
20197,San Juan Guelavía,0.589340341
20198,San Juan Guichicovi,0.560617334
20199,San Juan Ihualtepec,0.503621141
20200,San Juan Juquila Mixes,0.523649161
20201,San Juan Juquila Vijanos,0.563985988
20202,San Juan Lachao,0.57078914
20203,San Juan Lachigalla,0.491070298
20204,San Juan Lajarcia,0.618257292
20205,San Juan Lalana,0.50875086
20206,San Juan de los Cués,0.624615084
20207,San Juan Mazatlán,0.538231035
20208,San Juan Mixtepec -Dto. 08 -,0.536676929
20209,San Juan Mixtepec -Dto. 26 -,0.519131761
20210,San Juan Ñumí,0.52775708
20211,San Juan Ozolotepec,0.501123351
20212,San Juan Petlapa,0.384496013
20213,San Juan Quiahije,0.551968533
20214,San Juan Quiotepec,0.577593768
20215,San Juan Sayultepec,0.671147505
20216,San Juan Tabaá,0.630636524
20217,San Juan Tamazola,0.467190159
20218,San Juan Teita,0.478888414
20219,San Juan Teitipac,0.571559052
20220,San Juan Tepeuxila,0.540673221
20221,San Juan Teposcolula,0.639810167
20222,San Juan Yaeé,0.583104919
20223,San Juan Yatzona,0.597128945
20224,San Juan Yucuita,0.735061207
20225,San Lorenzo,0.473439108
20226,San Lorenzo Albarradas,0.587325159
20227,San Lorenzo Cacaotepec,0.721439067
20228,San Lorenzo Cuaunecuiltitla,0.436062958
20229,San Lorenzo Texmelúcan,0.474916697
20230,San Lorenzo Victoria,0.593813789
20231,San Lucas Camotlán,0.431792105
20232,San Lucas Ojitlán,0.54742144
20233,San Lucas Quiaviní,0.568369758
20234,San Lucas Zoquiápam,0.475346773
20235,San Luis Amatlán,0.514295539
20236,San Marcial Ozolotepec,0.473464702
20237,San Marcos Arteaga,0.648197287
20238,San Martín de los Cansecos,0.598097351
20239,San Martín Huamelúlpam,0.605300634
20240,San Martín Itunyoso,0.452764653
20241,San Martín Lachilá,0.567915053
20242,San Martín Peras,0.352326395
20243,San Martín Tilcajete,0.71037551
20244,San Martín Toxpalan,0.61422224
20245,San Martín Zacatepec,0.550053754
20246,San Mateo Cajonos,0.582061101
20247,Capulálpam de Méndez,0.76677252
20248,San Mateo del Mar,0.408100481
20249,San Mateo Yoloxochitlán,0.549316526
20250,San Mateo Etlatongo,0.629077857
20251,San Mateo Nejápam,0.485844204
20252,San Mateo Peñasco,0.494516444
20253,San Mateo Piñas,0.496764913
20254,San Mateo Río Hondo,0.513926267
20255,San Mateo Sindihui,0.490314721
20256,San Mateo Tlapiltepec,0.611459238
20257,San Melchor Betaza,0.482736614
20258,San Miguel Achiutla,0.59644927
20259,San Miguel Ahuehuetitlán,0.494059762
20260,San Miguel Aloápam,0.478690174
20261,San Miguel Amatitlán,0.527918218
20262,San Miguel Amatlán,0.681852159
20263,San Miguel Coatlán,0.492703841
20264,San Miguel Chicahua,0.528334908
20265,San Miguel Chimalapa,0.544345348
20266,San Miguel del Puerto,0.536101067
20267,San Miguel del Río,0.661274094
20268,San Miguel Ejutla,0.607946685
20269,San Miguel el Grande,0.636406623
20270,San Miguel Huautla,0.49152863
20271,San Miguel Mixtepec,0.450194218
20272,San Miguel Panixtlahuaca,0.563754229
20273,San Miguel Peras,0.494537172
20274,San Miguel Piedras,0.497556546
20275,San Miguel Quetzaltepec,0.479180432
20276,San Miguel Santa Flor,0.450542943
20277,Villa Sola de Vega,0.520202359
20278,San Miguel Soyaltepec,0.56818788
20279,San Miguel Suchixtepec,0.551503156
20280,Villa Talea de Castro,0.633803754
20281,San Miguel Tecomatlán,0.689303427
20282,San Miguel Tenango,0.551284004
20283,San Miguel Tequixtepec,0.605473534
20284,San Miguel Tilquiápam,0.429636845
20285,San Miguel Tlacamama,0.57252291
20286,San Miguel Tlacotepec,0.566816416
20287,San Miguel Tulancingo,0.60432746
20288,San Miguel Yotao,0.530344209
20289,San Nicolás,0.532518216
20290,San Nicolás Hidalgo,0.649338687
20291,San Pablo Coatlán,0.54157233
20292,San Pablo Cuatro Venados,0.49378103
20293,San Pablo Etla,0.827293444
20294,San Pablo Huitzo,0.728616567
20295,San Pablo Huixtepec,0.710527871
20296,San Pablo Macuiltianguis,0.564179842
20297,San Pablo Tijaltepec,0.481256398
20298,San Pablo Villa de Mitla,0.635617179
20299,San Pablo Yaganiza,0.563646384
20300,San Pedro Amuzgos,0.572620849
20301,San Pedro Apóstol,0.634451685
20302,San Pedro Atoyac,0.504523581
20303,San Pedro Cajonos,0.593805886
20304,San Pedro Coxcaltepec Cántaros,0.517150819
20305,San Pedro Comitancillo,0.766818483
20306,San Pedro el Alto,0.492004422
20307,San Pedro Huamelula,0.603814183
20308,San Pedro Huilotepec,0.611456644
20309,San Pedro Ixcatlán,0.504789676
20310,San Pedro Ixtlahuaca,0.631084222
20311,San Pedro Jaltepetongo,0.461867384
20312,San Pedro Jicayán,0.528234138
20313,San Pedro Jocotipac,0.490424719
20314,San Pedro Juchatengo,0.637671176
20315,San Pedro Mártir,0.503924557
20316,San Pedro Mártir Quiechapa,0.606174974
20317,San Pedro Mártir Yucuxaco,0.602356923
20318,San Pedro Mixtepec -Dto. 22 -,0.656491263
20319,San Pedro Mixtepec -Dto. 26 -,0.50260804
20320,San Pedro Molinos,0.531661648
20321,San Pedro Nopala,0.575192538
20322,San Pedro Ocopetatillo,0.503076573
20323,San Pedro Ocotepec,0.520082255
20324,San Pedro Pochutla,0.623204856
20325,San Pedro Quiatoni,0.470497517
20326,San Pedro Sochiápam,0.516648574
20327,San Pedro Tapanatepec,0.635094511
20328,San Pedro Taviche,0.496988166
20329,San Pedro Teozacoalco,0.563109574
20330,San Pedro Teutila,0.530879192
20331,San Pedro Tidaá,0.54504696
20332,San Pedro Topiltepec,0.660109294
20333,San Pedro Totolápam,0.638028413
20334,Villa de Tututepec de Melchor Ocampo,0.590229048
20335,San Pedro Yaneri,0.562365611
20336,San Pedro Yólox,0.607652444
20337,San Pedro y San Pablo Ayutla,0.505953704
20338,Villa de Etla,0.778140841
20339,San Pedro y San Pablo Teposcolula,0.667866795
20340,San Pedro y San Pablo Tequixtepec,0.60408203
20341,San Pedro Yucunama,0.577060922
20342,San Raymundo Jalpan,0.702034169
20343,San Sebastián Abasolo,0.618368589
20344,San Sebastián Coatlán,0.550767068
20345,San Sebastián Ixcapa,0.609134201
20346,San Sebastián Nicananduta,0.579910073
20347,San Sebastián Río Hondo,0.522625277
20348,San Sebastián Tecomaxtlahuaca,0.554063974
20349,San Sebastián Teitipac,0.611863287
20350,San Sebastián Tutla,0.825646075
20351,San Simón Almolongas,0.563874927
20352,San Simón Zahuatlán,0.344890989
20353,Santa Ana,0.678988775
20354,Santa Ana Ateixtlahuaca,0.436351925
20355,Santa Ana Cuauhtémoc,0.510220231
20356,Santa Ana del Valle,0.617780469
20357,Santa Ana Tavela,0.562680213
20358,Santa Ana Tlapacoyan,0.594107901
20359,Santa Ana Yareni,0.59436825
20360,Santa Ana Zegache,0.558050716
20361,Santa Catalina Quierí,0.460051061
20362,Santa Catarina Cuixtla,0.625322619
20363,Santa Catarina Ixtepeji,0.64155183
20364,Santa Catarina Juquila,0.567702631
20365,Santa Catarina Lachatao,0.620968466
20366,Santa Catarina Loxicha,0.53728132
20367,Santa Catarina Mechoacán,0.474930831
20368,Santa Catarina Minas,0.616255966
20369,Santa Catarina Quiané,0.663970685
20370,Santa Catarina Tayata,0.639880884
20371,Santa Catarina Ticuá,0.49986138
20372,Santa Catarina Yosonotú,0.506280358
20373,Santa Catarina Zapoquila,0.575374115
20374,Santa Cruz Acatepec,0.438596531
20375,Santa Cruz Amilpas,0.784975715
20376,Santa Cruz de Bravo,0.72112158
20377,Santa Cruz Itundujia,0.496850052
20378,Santa Cruz Mixtepec,0.623553783
20379,Santa Cruz Nundaco,0.550589716
20380,Santa Cruz Papalutla,0.606480922
20381,Santa Cruz Tacache de Mina,0.631597906
20382,Santa Cruz Tacahua,0.497456865
20383,Santa Cruz Tayata,0.588561778
20384,Santa Cruz Xitla,0.542858566
20385,Santa Cruz Xoxocotlán,0.766208277
20386,Santa Cruz Zenzontepec,0.452943641
20387,Santa Gertrudis,0.622453072
20388,Santa Inés del Monte,0.488962759
20389,Santa Inés Yatzeche,0.507992274
20390,Santa Lucía del Camino,0.809534934
20391,Santa Lucía Miahuatlán,0.408847552
20392,Santa Lucía Monteverde,0.468542011
20393,Santa Lucía Ocotlán,0.559196959
20394,Santa María Alotepec,0.573041259
20395,Santa María Apazco,0.459879504
20396,Santa María la Asunción,0.413892546
20397,Heroica Ciudad de Tlaxiaco,0.713622974
20398,Ayoquezco de Aldama,0.587238083
20399,Santa María Atzompa,0.719593106
20400,Santa María Camotlán,0.617754492
20401,Santa María Colotepec,0.618641477
20402,Santa María Cortijo,0.623020401
20403,Santa María Coyotepec,0.719385644
20404,Santa María Chachoápam,0.604873221
20405,Villa de Chilapa de Díaz,0.635442407
20406,Santa María Chilchotla,0.445747949
20407,Santa María Chimalapa,0.468393249
20408,Santa María del Rosario,0.631014535
20409,Santa María del Tule,0.81666357
20410,Santa María Ecatepec,0.600821035
20411,Santa María Guelacé,0.666412453
20412,Santa María Guienagati,0.482834407
20413,Santa María Huatulco,0.680439096
20414,Santa María Huazolotitlán,0.58409338
20415,Santa María Ipalapa,0.596257769
20416,Santa María Ixcatlán,0.578806595
20417,Santa María Jacatepec,0.596639451
20418,Santa María Jalapa del Marqués,0.674392906
20419,Santa María Jaltianguis,0.68254057
20420,Santa María Lachixío,0.483473511
20421,Santa María Mixtequilla,0.67458982
20422,Santa María Nativitas,0.583027084
20423,Santa María Nduayaco,0.522093321
20424,Santa María Ozolotepec,0.524761782
20425,Santa María Pápalo,0.482712244
20426,Santa María Peñoles,0.422245859
20427,Santa María Petapa,0.620565775
20428,Santa María Quiegolani,0.466167385
20429,Santa María Sola,0.557287345
20430,Santa María Tataltepec,0.558960873
20431,Santa María Tecomavaca,0.656259711
20432,Santa María Temaxcalapa,0.618900829
20433,Santa María Temaxcaltepec,0.469304753
20434,Santa María Teopoxco,0.47500257
20435,Santa María Tepantlali,0.463854298
20436,Santa María Texcatitlán,0.515894244
20437,Santa María Tlahuitoltepec,0.533597949
20438,Santa María Tlalixtac,0.473151238
20439,Santa María Tonameca,0.515236301
20440,Santa María Totolapilla,0.559027333
20441,Santa María Xadani,0.569384551
20442,Santa María Yalina,0.658143725
20443,Santa María Yavesía,0.665234195
20444,Santa María Yolotepec,0.535716136
20445,Santa María Yosoyúa,0.553424597
20446,Santa María Yucuhiti,0.626637658
20447,Santa María Zacatepec,0.583278025
20448,Santa María Zaniza,0.464854249
20449,Santa María Zoquitlán,0.552446131
20450,Santiago Amoltepec,0.401929686
20451,Santiago Apoala,0.496408638
20452,Santiago Apóstol,0.506642725
20453,Santiago Astata,0.644863725
20454,Santiago Atitlán,0.527944245
20455,Santiago Ayuquililla,0.541131032
20456,Santiago Cacaloxtepec,0.549288772
20457,Santiago Camotlán,0.494845188
20458,Santiago Comaltepec,0.649316478
20459,Santiago Chazumba,0.640507483
20460,Santiago Choápam,0.541934942
20461,Santiago del Río,0.554540306
20462,Santiago Huajolotitlán,0.684423775
20463,Santiago Huauclilla,0.514948772
20464,Santiago Ihuitlán Plumas,0.591605132
20465,Santiago Ixcuintepec,0.485605301
20466,Santiago Ixtayutla,0.501036247
20467,Santiago Jamiltepec,0.632280516
20468,Santiago Jocotepec,0.551357005
20469,Santiago Juxtlahuaca,0.490797539
20470,Santiago Lachiguiri,0.521684287
20471,Santiago Lalopa,0.585510752
20472,Santiago Laollaga,0.690854003
20473,Santiago Laxopa,0.577407087
20474,Santiago Llano Grande,0.602889889
20475,Santiago Matatlán,0.604042915
20476,Santiago Miltepec,0.565721512
20477,Santiago Minas,0.519488253
20478,Santiago Nacaltepec,0.591577418
20479,Santiago Nejapilla,0.495775063
20480,Santiago Nundiche,0.529361337
20481,Santiago Nuyoó,0.585212196
20482,Santiago Pinotepa Nacional,0.624198321
20483,Santiago Suchilquitongo,0.655782384
20484,Santiago Tamazola,0.546595362
20485,Santiago Tapextla,0.436913538
20486,Villa Tejúpam de la Unión,0.640033899
20487,Santiago Tenango,0.628831708
20488,Santiago Tepetlapa,0.667758017
20489,Santiago Tetepec,0.519376097
20490,Santiago Texcalcingo,0.449677563
20491,Santiago Textitlán,0.518430106
20492,Santiago Tilantongo,0.501033916
20493,Santiago Tillo,0.682522974
20494,Santiago Tlazoyaltepec,0.463066193
20495,Santiago Xanica,0.49639627
20496,Santiago Xiacuí,0.690888708
20497,Santiago Yaitepec,0.46312437
20498,Santiago Yaveo,0.523830472
20499,Santiago Yolomécatl,0.73021264
20500,Santiago Yosondúa,0.528905298
20501,Santiago Yucuyachi,0.575233165
20502,Santiago Zacatepec,0.517880328
20503,Santiago Zoochila,0.621093508
20504,Nuevo Zoquiápam,0.65110942
20505,Santo Domingo Ingenio,0.680068542
20506,Santo Domingo Albarradas,0.626598013
20507,Santo Domingo Armenta,0.516015288
20508,Santo Domingo Chihuitán,0.704925145
20509,Santo Domingo de Morelos,0.471869857
20510,Santo Domingo Ixcatlán,0.562288076
20511,Santo Domingo Nuxaá,0.472855101
20512,Santo Domingo Ozolotepec,0.411319553
20513,Santo Domingo Petapa,0.595469917
20514,Santo Domingo Roayaga,0.459790532
20515,Santo Domingo Tehuantepec,0.701462422
20516,Santo Domingo Teojomulco,0.542136483
20517,Santo Domingo Tepuxtepec,0.426867256
20518,Santo Domingo Tlatayápam,0.588450466
20519,Santo Domingo Tomaltepec,0.70298505
20520,Santo Domingo Tonalá,0.607411863
20521,Santo Domingo Tonaltepec,0.564065094
20522,Santo Domingo Xagacía,0.473383623
20523,Santo Domingo Yanhuitlán,0.655303048
20524,Santo Domingo Yodohino,0.599626995
20525,Santo Domingo Zanatepec,0.675595909
20526,Santos Reyes Nopala,0.546697052
20527,Santos Reyes Pápalo,0.503251587
20528,Santos Reyes Tepejillo,0.563536436
